model_id	model_display	native_signature	processing_context	native_stem	production	backend_primary	backend_target	logical_primary	role_id	canonical_name	filename_tag	pair_id	intent	intent_source	review_status	evidence_or_waiver
demucs:repro_mdx_a_hybrid_only	Demucs v3 — Repro MDX A Hybrid Only	drums|bass|other|vocals	full_mix	vocals	native			false	vocal.vocals	Vocals	Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:repro_mdx_a_hybrid_only; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:repro_mdx_a_time_only	Demucs v3 — Repro MDX A Time-Domain Only	drums|bass|other|vocals	full_mix	drums	native			true	instrument.drums	Drums	Drums		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:repro_mdx_a_time_only; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:repro_mdx_a_time_only	Demucs v3 — Repro MDX A Time-Domain Only	drums|bass|other|vocals	full_mix	bass	native			false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:repro_mdx_a_time_only; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:repro_mdx_a_time_only	Demucs v3 — Repro MDX A Time-Domain Only	drums|bass|other|vocals	full_mix	other	native			false	residual.other	Residual	Residual		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:repro_mdx_a_time_only; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:repro_mdx_a_time_only	Demucs v3 — Repro MDX A Time-Domain Only	drums|bass|other|vocals	full_mix	vocals	native			false	vocal.vocals	Vocals	Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:repro_mdx_a_time_only; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet	Demucs v1 — Conv-TasNet	drums|bass|other|vocals	full_mix	drums	native			true	instrument.drums	Drums	Drums		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet	Demucs v1 — Conv-TasNet	drums|bass|other|vocals	full_mix	bass	native			false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet	Demucs v1 — Conv-TasNet	drums|bass|other|vocals	full_mix	other	native			false	residual.other	Residual	Residual		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet	Demucs v1 — Conv-TasNet	drums|bass|other|vocals	full_mix	vocals	native			false	vocal.vocals	Vocals	Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet-beb46fac	Demucs v2 — Conv-TasNet	drums|bass|other|vocals	full_mix	drums	native			true	instrument.drums	Drums	Drums		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet-beb46fac; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet-beb46fac	Demucs v2 — Conv-TasNet	drums|bass|other|vocals	full_mix	bass	native			false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet-beb46fac; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet-beb46fac	Demucs v2 — Conv-TasNet	drums|bass|other|vocals	full_mix	other	native			false	residual.other	Residual	Residual		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet-beb46fac; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet-beb46fac	Demucs v2 — Conv-TasNet	drums|bass|other|vocals	full_mix	vocals	native			false	vocal.vocals	Vocals	Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet-beb46fac; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet_extra	Demucs v1 — Conv-TasNet Extra	drums|bass|other|vocals	full_mix	drums	native			true	instrument.drums	Drums	Drums		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet_extra; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet_extra	Demucs v1 — Conv-TasNet Extra	drums|bass|other|vocals	full_mix	bass	native			false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet_extra; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet_extra	Demucs v1 — Conv-TasNet Extra	drums|bass|other|vocals	full_mix	other	native			false	residual.other	Residual	Residual		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet_extra; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet_extra	Demucs v1 — Conv-TasNet Extra	drums|bass|other|vocals	full_mix	vocals	native			false	vocal.vocals	Vocals	Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet_extra; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet_extra-df3777b2	Demucs v2 — Conv-TasNet Extra	drums|bass|other|vocals	full_mix	drums	native			true	instrument.drums	Drums	Drums		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet_extra-df3777b2; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet_extra-df3777b2	Demucs v2 — Conv-TasNet Extra	drums|bass|other|vocals	full_mix	bass	native			false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet_extra-df3777b2; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet_extra-df3777b2	Demucs v2 — Conv-TasNet Extra	drums|bass|other|vocals	full_mix	other	native			false	residual.other	Residual	Residual		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet_extra-df3777b2; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
demucs:tasnet_extra-df3777b2	Demucs v2 — Conv-TasNet Extra	drums|bass|other|vocals	full_mix	vocals	native			false	vocal.vocals	Vocals	Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=demucs:tasnet_extra-df3777b2; source=TRvlvr+Politrees; metadata_source=demucs_heuristic; native_signature=drums|bass|other|vocals; backend_primary=; backend_target=; reviewed_contexts=full_mix
mdx:BS_Inst_EXP_VRL	BandSplit Roformer — Instrumental EXP Value Residual · Unwa [BS_Inst_EXP_VRL]	Vocals|Instrumental	full_mix	Vocals	native	Instrumental	Instrumental	false	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:BS_Inst_EXP_VRL; source=Politrees; metadata_source=bundled_yaml:config_bs_roformer_inst_exp_vrl.yaml; native_signature=Vocals|Instrumental; backend_primary=Instrumental; backend_target=Instrumental; reviewed_contexts=full_mix
mdx:BS_Inst_EXP_VRL	BandSplit Roformer — Instrumental EXP Value Residual · Unwa [BS_Inst_EXP_VRL]	Vocals|Instrumental	full_mix	Instrumental	native	Instrumental	Instrumental	true	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:BS_Inst_EXP_VRL; source=Politrees; metadata_source=bundled_yaml:config_bs_roformer_inst_exp_vrl.yaml; native_signature=Vocals|Instrumental; backend_primary=Instrumental; backend_target=Instrumental; reviewed_contexts=full_mix
mdx:BandSplit_Roformer_4stems_FT_by_SYH99999	BandSplit Roformer — Fine-Tuned (4 Stems) · SYH99999	drums|bass|other|vocals	full_mix	drums	native	drums		true	instrument.drums	Drums	Drums		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:BandSplit_Roformer_4stems_FT_by_SYH99999; source=Politrees; metadata_source=bundled_yaml:config_BandSplit_Roformer_4stems_FT_by_SYH99999.yaml; native_signature=drums|bass|other|vocals; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:BandSplit_Roformer_4stems_FT_by_SYH99999	BandSplit Roformer — Fine-Tuned (4 Stems) · SYH99999	drums|bass|other|vocals	full_mix	bass	native	drums		false	instrument.bass	Bass	Bass		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:BandSplit_Roformer_4stems_FT_by_SYH99999; source=Politrees; metadata_source=bundled_yaml:config_BandSplit_Roformer_4stems_FT_by_SYH99999.yaml; native_signature=drums|bass|other|vocals; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:BandSplit_Roformer_4stems_FT_by_SYH99999	BandSplit Roformer — Fine-Tuned (4 Stems) · SYH99999	drums|bass|other|vocals	full_mix	other	native	drums		false	residual.other	Residual	Residual		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:BandSplit_Roformer_4stems_FT_by_SYH99999; source=Politrees; metadata_source=bundled_yaml:config_BandSplit_Roformer_4stems_FT_by_SYH99999.yaml; native_signature=drums|bass|other|vocals; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:BandSplit_Roformer_4stems_FT_by_SYH99999	BandSplit Roformer — Fine-Tuned (4 Stems) · SYH99999	drums|bass|other|vocals	full_mix	vocals	native	drums		false	vocal.vocals	Vocals	Vocals		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:BandSplit_Roformer_4stems_FT_by_SYH99999; source=Politrees; metadata_source=bundled_yaml:config_BandSplit_Roformer_4stems_FT_by_SYH99999.yaml; native_signature=drums|bass|other|vocals; backend_primary=drums; backend_target=; reviewed_contexts=full_mix
mdx:MDX23C-De-Reverb-aufr33-jarredou	MDX23C — DeReverb · Aufr33 & Jarredou	dry|No dry	full_mix	dry	native	dry	dry	true	effect.reverb	Reverb	Reverb		removal:reverb	reviewed_manifest	reviewed	catalogue_id=mdx:MDX23C-De-Reverb-aufr33-jarredou; source=Politrees; metadata_source=bundled_yaml:config_dereverb_mdx23c.yaml; native_signature=dry|No dry; backend_primary=dry; backend_target=dry; reviewed_contexts=full_mix
mdx:MDX23C-De-Reverb-aufr33-jarredou	MDX23C — DeReverb · Aufr33 & Jarredou	dry|No dry	full_mix	No dry	native	dry	dry	false	effect.reverb.removed	Reverb Removed	Reverb_Removed		removal:reverb	reviewed_manifest	reviewed	catalogue_id=mdx:MDX23C-De-Reverb-aufr33-jarredou; source=Politrees; metadata_source=bundled_yaml:config_dereverb_mdx23c.yaml; native_signature=dry|No dry; backend_primary=dry; backend_target=dry; reviewed_contexts=full_mix
mdx:MDX23C-DrumSep-aufr33-jarredou	MDX23C — DrumSep · Aufr33 & Jarredou	kick|snare|toms|hh|ride|crash	full_mix	kick	native	kick		true	instrument.kick	Kick	Kick		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:MDX23C-DrumSep-aufr33-jarredou; source=Politrees; metadata_source=bundled_yaml:config_drumsep_mdx23c.yaml; native_signature=kick|snare|toms|hh|ride|crash; backend_primary=kick; backend_target=; reviewed_contexts=full_mix
mdx:MDX23C-DrumSep-aufr33-jarredou	MDX23C — DrumSep · Aufr33 & Jarredou	kick|snare|toms|hh|ride|crash	full_mix	snare	native	kick		false	instrument.snare	Snare	Snare		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:MDX23C-DrumSep-aufr33-jarredou; source=Politrees; metadata_source=bundled_yaml:config_drumsep_mdx23c.yaml; native_signature=kick|snare|toms|hh|ride|crash; backend_primary=kick; backend_target=; reviewed_contexts=full_mix
mdx:MDX23C-DrumSep-aufr33-jarredou	MDX23C — DrumSep · Aufr33 & Jarredou	kick|snare|toms|hh|ride|crash	full_mix	toms	native	kick		false	instrument.toms	Toms	Toms		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:MDX23C-DrumSep-aufr33-jarredou; source=Politrees; metadata_source=bundled_yaml:config_drumsep_mdx23c.yaml; native_signature=kick|snare|toms|hh|ride|crash; backend_primary=kick; backend_target=; reviewed_contexts=full_mix
mdx:MDX23C-DrumSep-aufr33-jarredou	MDX23C — DrumSep · Aufr33 & Jarredou	kick|snare|toms|hh|ride|crash	full_mix	hh	native	kick		false	instrument.hh	Hi-Hat	Hi_Hat		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:MDX23C-DrumSep-aufr33-jarredou; source=Politrees; metadata_source=bundled_yaml:config_drumsep_mdx23c.yaml; native_signature=kick|snare|toms|hh|ride|crash; backend_primary=kick; backend_target=; reviewed_contexts=full_mix
mdx:MDX23C-DrumSep-aufr33-jarredou	MDX23C — DrumSep · Aufr33 & Jarredou	kick|snare|toms|hh|ride|crash	full_mix	ride	native	kick		false	instrument.ride	Ride	Ride		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:MDX23C-DrumSep-aufr33-jarredou; source=Politrees; metadata_source=bundled_yaml:config_drumsep_mdx23c.yaml; native_signature=kick|snare|toms|hh|ride|crash; backend_primary=kick; backend_target=; reviewed_contexts=full_mix
mdx:MDX23C-DrumSep-aufr33-jarredou	MDX23C — DrumSep · Aufr33 & Jarredou	kick|snare|toms|hh|ride|crash	full_mix	crash	native	kick		false	instrument.crash	Crash	Crash		multi_stem	reviewed_manifest	reviewed	catalogue_id=mdx:MDX23C-DrumSep-aufr33-jarredou; source=Politrees; metadata_source=bundled_yaml:config_drumsep_mdx23c.yaml; native_signature=kick|snare|toms|hh|ride|crash; backend_primary=kick; backend_target=; reviewed_contexts=full_mix
mdx:MDX23C_D1581	MDX23C — D1581	Instrumental|Vocals	full_mix	Instrumental	native	Vocals		false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:MDX23C_D1581; source=TRvlvr; metadata_source=community_models.txt; native_signature=Instrumental|Vocals; backend_primary=Vocals; backend_target=; reviewed_contexts=full_mix
mdx:MDX23C_D1581	MDX23C — D1581	Instrumental|Vocals	full_mix	Vocals	native	Vocals		true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:MDX23C_D1581; source=TRvlvr; metadata_source=community_models.txt; native_signature=Instrumental|Vocals; backend_primary=Vocals; backend_target=; reviewed_contexts=full_mix
mdx:MelBandRoformerBigSYHFTV1	MelBand Roformer — Kim Big SYHFT v1 · SYH99999	vocals|other	full_mix	vocals	native	Vocals	vocals	true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:MelBandRoformerBigSYHFTV1; source=Politrees; metadata_source=bundled_yaml:config_melband_roformer_vocals_big_v1_ft.yaml; native_signature=vocals|other; backend_primary=Vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:MelBandRoformerBigSYHFTV1	MelBand Roformer — Kim Big SYHFT v1 · SYH99999	vocals|other	full_mix	other	native	Vocals	vocals	false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:MelBandRoformerBigSYHFTV1; source=Politrees; metadata_source=bundled_yaml:config_melband_roformer_vocals_big_v1_ft.yaml; native_signature=vocals|other; backend_primary=Vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:MelBandRoformerSYHFT	MelBand Roformer — Kim SYHFT · SYH99999	vocals|other	full_mix	vocals	native	Vocals	vocals	true	vocal.vocals	Vocals	Vocals	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:MelBandRoformerSYHFT; source=Politrees; metadata_source=bundled_yaml:config_melband_roformer_vocals_ft.yaml; native_signature=vocals|other; backend_primary=Vocals; backend_target=vocals; reviewed_contexts=full_mix
mdx:MelBandRoformerSYHFT	MelBand Roformer — Kim SYHFT · SYH99999	vocals|other	full_mix	other	native	Vocals	vocals	false	mix.instrumental	Instrumental	Instrumental	pair.vocals_instrumental	vocal_pair	reviewed_manifest	reviewed	catalogue_id=mdx:MelBandRoformerSYHFT; source=Politrees; metadata_source=bundled_yaml:config_melband_roformer_vocals_ft.yaml; native_signature=vocals|other; backend_primary=Vocals; backend_target=vocals; reviewed_contexts=full_mix
